date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
3 nov. 2021 12:09:53 UTC,16522809282,Commande,408-7058887-5404308,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Sciez,,74140,MarketplaceFacilitator,13.57,2.72,0,0,0,0,0,0,-2.72,-2.52,-5.62,0,0,5.43
3 nov. 2021 13:53:34 UTC,16522809282,Commande,408-9522056-0482765,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Busset,,3270,MarketplaceFacilitator,13.57,2.72,0,0,0,0,0,0,-2.72,-2.52,-5.62,0,0,5.43
3 nov. 2021 14:35:46 UTC,16522809282,Commande,404-8790004-7859557,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,Herblay Sur Seine,,95220,MarketplaceFacilitator,15.16,3.03,0,0,0,0,0,0,-3.03,-2.81,-5.85,0,0,6.5
3 nov. 2021 14:35:50 UTC,16522809282,Commande,407-6953660-2537143,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,ezanville,,95460,MarketplaceFacilitator,10.48,2.1,0,0,0,0,0,0,-2.1,-1.94,-4.08,0,0,4.46
3 nov. 2021 14:49:23 UTC,16522809282,Commande,405-9723574-3398710,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,SAINT-MANDRIER-SUR-MER,,83430,MarketplaceFacilitator,13.57,2.72,0,0,0,0,0,0,-2.72,-2.52,-5.62,0,0,5.43
3 nov. 2021 15:33:31 UTC,16522809282,Commande,406-8518774-4369130,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,lormont,,33310,MarketplaceFacilitator,13.66,2.73,0,0,0,0,0,0,-2.73,-2.53,-5.62,0,0,5.51
3 nov. 2021 15:46:46 UTC,16522809282,Commande,402-5013438-7277147,FBA_Dxpp_100psc_ColourMarbles,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,EGUILLES,,13510,MarketplaceFacilitator,8.32,1.67,0,0,0,0,0,0,-1.67,-1.54,-4.08,0,0,2.7
3 nov. 2021 15:49:59 UTC,16522809282,Commande,407-7112728-3675521,07x4p_Code:3501-30-Black_Matt_TH_Wall,ARSUK Porte-Rouleau de Cuisine Porte-Papier essuie-Tout Tissu Grand Support de Distributeur fixé au Mur s'adapte dans Une Armoire ou sous Une Armoire,1,amazon.fr,Amazon,Meounes les montrieux,,83136,MarketplaceFacilitator,7.66,1.53,0,0,0,0,0,0,-1.53,-1.42,-3.48,0,0,2.76
3 nov. 2021 15:58:22 UTC,16522809282,Commande,S02-7393488-2024735,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,si-prod-fr-marketplace.stores.amazon.fr,Amazon,Mont-Saint-Guibert,,1435,,0,0,0,0,0,0,0,0,0,0,-8.03,0,0,-8.03
3 nov. 2021 15:59:18 UTC,16522809282,Commande,406-1032904-9851548,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,St Paul De Fenouillet,,66220,MarketplaceFacilitator,13.66,2.73,0,0,0,0,0,0,-2.73,-2.53,-5.62,0,0,5.51
3 nov. 2021 16:51:10 UTC,16522809282,Commande,171-8059035-1883519,Fba_Arsuk_Replacement_6xpp,Ampoule fluorescente de remplacement ARSUK 27 W. ampoule de lumière du jour standard. lumière du soleil naturelle à utiliser avec les lampes de lec,1,amazon.fr,Amazon,SARRIANS,Vaucluse,84260,MarketplaceFacilitator,12.92,2.58,0,0,0,0,0,0,-2.58,-2.39,-4.08,0,0,6.45
3 nov. 2021 16:52:29 UTC,16522809282,Commande,171-8047240-1441961,FBA-5xpp_Code:8049_Wooden_Handle,ARSUK Bougie extincteur Ensemble extincteur en Laiton Massif Nickel en Bois Bougie Couvercle Outil pour éteindre en Toute sécurité (Poignée_Laiton,1,amazon.fr,Amazon,marseille,,13009,MarketplaceFacilitator,9.87,1.98,0,0,0,0,0,0,-1.98,-1.83,-4.07,0,0,3.97
3 nov. 2021 17:42:52 UTC,16522809282,Commande,404-0579436-4167521,FBA3xpp_500gm/packof1_Black_pebble,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,1,amazon.fr,Amazon,Nanteuil les Meaux,,77100,MarketplaceFacilitator,8.7,1.74,0,0,0,0,0,0,-1.74,-1.61,-4.08,0,0,3.01
3 nov. 2021 18:12:15 UTC,16522809282,Commande,403-6672103-9356306,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Ensemble Seau Essoreur et Balai à Franges en Microfibre. Seau Démontable et Vadrouille Magique Rotatif à 360° avec 2 Balai Remplaçable,1,amazon.fr,Amazon,ST PIERRE DE CLAIRAC,,47270,MarketplaceFacilitator,35.82,7.17,0,0,0,0,0,0,-7.17,-6.64,-12.1,0,0,17.08
3 nov. 2021 18:23:48 UTC,16522809282,Commande,404-3588979-5589104,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Balai Vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de Cuisine 600 ML Micro Fibre (Vadrouille à vaporiser 600ml Violet),1,amazon.fr,Amazon,Noisy Le Sec,,93130,MarketplaceFacilitator,15.07,3.02,0,0,0,0,0,0,-3.02,-2.79,-5.85,0,0,6.43
3 nov. 2021 18:51:29 UTC,16522809282,Commande,171-8864401-5068314,FBA-5x7p_ARS04-TP Clear-2xPacks,ARSUK Galets Décoratifs en Verre. Pierres Perles Arrondies. Pierres. Gemmes (200 pcs / 1kg Galets Transparents),1,amazon.fr,Amazon,Gambais,,78950,MarketplaceFacilitator,9.57,1.91,0,0,0,0,0,0,-1.91,-1.77,-5.85,0,0,1.95
3 nov. 2021 18:51:29 UTC,16522809282,Commande,171-8864401-5068314,FBA_3xpp_500gm/packof1_Green_pebble,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,1,amazon.fr,Amazon,Gambais,,78950,MarketplaceFacilitator,8.52,1.7,0,0,0,0,0,0,-1.7,-1.58,-4.08,0,0,2.86
3 nov. 2021 18:51:54 UTC,16522809282,Commande,403-1970504-9455521,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Marcq en Baroeul,Nord,59700,MarketplaceFacilitator,13.66,2.73,0,0,0,0,0,0,-2.73,-2.53,-5.62,0,0,5.51
3 nov. 2021 19:11:55 UTC,16522809282,Commande,407-9585904-2694711,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK balai vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de cuisine 600 ml Micro Fibre,1,amazon.fr,Amazon,Magland,,74300,MarketplaceFacilitator,14.99,3,0,0,0,0,0,0,-3,-2.78,-5.85,0,0,6.36
3 nov. 2021 19:33:39 UTC,16522809282,Commande,171-6438166-4222769,FBA_Electric_Peeler_Black,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Noir),1,amazon.fr,Amazon,yutz,,57970,MarketplaceFacilitator,19.99,4,0,0,0,0,0,0,-4,-3.71,-5.62,0,0,10.66
3 nov. 2021 19:50:54 UTC,16522809282,Commande,402-9204236-0845950,Fba_6x99_MixPebbles-PACKof2,ARSUK 1kg de Billes Plates Couleurs mélangées. Verre. 17-20 mm,1,amazon.fr,Amazon,Lyon,,69008,MarketplaceFacilitator,10.52,2.11,1.04,0.21,0,0,-1.04,-0.21,-2.11,-1.95,-5.85,0,0,2.72
3 nov. 2021 20:52:10 UTC,16522809282,Commande,402-2883490-0213901,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,La gaude,,6610,MarketplaceFacilitator,14.57,2.92,0,0,0,0,0,0,-2.92,-2.7,-5.62,0,0,6.25
3 nov. 2021 20:52:23 UTC,16522809282,Commande,408-2332725-8270739,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Nice,,6100,MarketplaceFacilitator,13.66,2.73,0,0,0,0,-1.37,-0.27,-2.46,-2.28,-5.62,0,0,4.39
3 nov. 2021 21:17:42 UTC,16522809282,Commande,407-2881200-8230703,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Missillac,,44780,MarketplaceFacilitator,18.33,3.67,0.34,0.07,0,0,-0.34,-0.07,-3.67,-3.4,-5.62,0,0,9.31
3 nov. 2021 22:05:49 UTC,16522809282,Commande,405-0283929-4611506,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,DRAVEIL,,91210,MarketplaceFacilitator,9.16,1.83,0,0,0,0,0,0,-1.83,-1.7,-4.07,0,0,3.39
3 nov. 2021 22:06:14 UTC,16522809282,Commande,407-8562858-0106704,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Blanc),1,amazon.fr,Amazon,gourin,,56110,MarketplaceFacilitator,19.99,4,0,0,0,0,0,0,-4,-3.71,-5.62,0,0,10.66
3 nov. 2021 22:07:38 UTC,16522809282,Commande,405-6838870-5282757,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,aulnay sous bois,,93600,MarketplaceFacilitator,13.57,2.72,1.39,0.28,0,0,-1.39,-0.28,-2.72,-2.52,-5.62,0,0,5.43
3 nov. 2021 22:08:39 UTC,16522809282,Commande,404-7447084-3722733,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,Chereng,Nord,59152,MarketplaceFacilitator,15.24,3.05,0,0,0,0,0,0,-3.05,-2.83,-5.85,0,0,6.56
3 nov. 2021 22:41:19 UTC,16522809282,Commande,403-4611215-6360328,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Loucrup,,65200,MarketplaceFacilitator,18.33,3.67,0,0,0,0,0,0,-3.67,-3.4,-5.62,0,0,9.31
3 nov. 2021 23:00:28 UTC,16522809282,Commande,405-8658250-1915538,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,ORLEANS,,45000,MarketplaceFacilitator,13.57,2.72,0,0,0,0,0,0,-2.72,-2.52,-5.62,0,0,5.43
3 nov. 2021 23:19:34 UTC,16522809282,Commande,403-2079777-6477141,DE-S&L-FBA-1187-Stork-Gold,Ciseaux à Broder.Ciseaux à professionnel Coudre pour Petit Grue. Acier Inoxydable. mini Style Vintage.pour Broderie. Aiguille. Couture. Bricolages e,1,amazon.fr,Amazon,MONTGISCARD,,31450,MarketplaceFacilitator,4.16,0.83,0,0,0,0,0,0,-0.83,-0.41,-4.08,0,0,-0.33
3 nov. 2021 23:42:40 UTC,16522809282,Commande,404-4687050-4830742,FBA3xpp_500gm/packof1_Black_pebble,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,3,amazon.fr,Amazon,Nanteuil les Meaux,,77100,MarketplaceFacilitator,26.1,5.22,0,0,0,0,0,0,-5.22,-4.83,-12.24,0,0,9.03
4 nov. 2021 01:38:11 UTC,16522809282,Commande,405-3330988-9756344,IT_S&L-FBA-Color-Marble_40pcs,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,2,amazon.fr,Amazon,BOIS D ARCY,,78390,MarketplaceFacilitator,14.24,2.86,0,0,0,0,0,0,-2.86,-2.64,-6.2,0,0,5.4
4 nov. 2021 01:44:46 UTC,16522809282,Commande,406-7292551-5093964,Bx69_Milky_white _marbles(pack on 1),ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,PARIS,,75014,MarketplaceFacilitator,7.52,1.5,0,0,0,0,0,0,-1.5,-1.39,-4.08,0,0,2.05
4 nov. 2021 01:45:51 UTC,16522809282,Commande,404-6868284-5098731,IT_S&L-FBA-Color-Marble_40pcs,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,Croissy sur Seine,,78290,MarketplaceFacilitator,7.12,1.43,0,0,0,0,0,0,-1.43,-1.32,-3.1,0,0,2.7
4 nov. 2021 02:07:25 UTC,16522809282,Commande,403-7725989-0949960,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Fontenay le fleury,,78330,MarketplaceFacilitator,10.48,2.1,0,0,0,0,0,0,-2.1,-1.94,-4.08,0,0,4.46
4 nov. 2021 02:34:14 UTC,16522809282,Ajustement,406-7009905-3486726,FBA_A0xpp_Apple_peeler_Green,Remboursement Stock Expédié par Amazon - Retour Client ,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5.57,5.57
4 nov. 2021 02:38:28 UTC,16522809282,Commande,404-6248673-9998709,FBA_apple_peeler_red_70099,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Rouge),1,amazon.fr,Amazon,Pertuis,France,84120,MarketplaceFacilitator,13.66,2.73,0,0,0,0,0,0,-2.73,-2.53,-5.62,0,0,5.51
4 nov. 2021 02:40:36 UTC,16522809282,Commande,405-4574778-4125135,S&L_Code:3501-30-Steel_TH_Wall,ARSUK Porte-Rouleau de Cuisine Porte-Rouleau de Papier essuie-Tout Support de Distributeur Mural de Salle de Bain conteneur de Papier hygiénique ou s,2,amazon.fr,Amazon,L Escarene,,6440,MarketplaceFacilitator,15.32,3.06,0,0,0,0,0,0,-3.06,-2.84,-6.96,0,0,5.52
4 nov. 2021 02:43:38 UTC,16522809282,Commande,402-3868872-4489934,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Balai Vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de Cuisine 600 ML Micro Fibre (Vadrouille à vaporiser 600ml Violet),1,amazon.fr,Amazon,Coubert,,77170,MarketplaceFacilitator,15.07,3.02,0,0,0,0,0,0,-3.02,-2.79,-5.85,0,0,6.43
4 nov. 2021 02:44:37 UTC,16522809282,Commande,407-2905440-5465965,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Blanc),1,amazon.fr,Amazon,Gretz-Armainvilliers,France,77220,MarketplaceFacilitator,19.99,4,0,0,0,0,0,0,-4,-3.71,-5.62,0,0,10.66
4 nov. 2021 03:04:12 UTC,16522809282,Remboursement,402-5141033-8169155,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Balai Vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de Cuisine 600 ML Micro Fibre (Vadrouille à vaporiser 600ml Violet),1,amazon.fr,Amazon,LOUVRES,,95380,MarketplaceFacilitator,-15.07,-3.02,0,0,0,0,0,0,3.02,2.23,0,0,0,-12.84
4 nov. 2021 03:14:35 UTC,16522809282,Commande,403-2967981-0047567,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,2,amazon.fr,Amazon,38780 EYZIN PINET,,38780,MarketplaceFacilitator,20.32,4.06,2.77,0.56,0,0,-2.77,-0.56,-6.09,-5.64,-9.72,0,0,2.93
4 nov. 2021 03:14:35 UTC,16522809282,Commande,403-2967981-0047567,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,1,amazon.fr,Amazon,38780 EYZIN PINET,,38780,,10.16,2.03,1.38,0.28,0,0,-1.38,-0.28,0,0,-4.86,0,0,7.33
4 nov. 2021 03:17:33 UTC,16522809282,Commande,408-0464605-1390737,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK balai vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de cuisine 600 ml Micro Fibre,1,amazon.fr,Amazon,Carpentras,,84200,MarketplaceFacilitator,14.99,3,0,0,0,0,0,0,-3,-2.78,-5.85,0,0,6.36
4 nov. 2021 04:26:00 UTC,16522809282,Commande,402-3133883-8841158,PAN-EU_DL-20-WHT_Wireless_Charging_Lamp,ARSUK Lampe de Bureau LED avec Chargeur de sans Fil. 4 Couleurs e 5 Niveaux de luminosité Commutatore. Lampe de Chevet Tactile Protection des Yeux po,1,amazon.fr,Amazon,LEGE,,44650,MarketplaceFacilitator,24.99,5,0,0,0,0,0,0,-5,-4.63,-5.62,0,0,14.74
4 nov. 2021 04:38:13 UTC,16522809282,Commande,404-2557077-8135524,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,Alfortville,,94140,MarketplaceFacilitator,15.24,3.05,0,0,0,0,0,0,-3.05,-2.83,-5.85,0,0,6.56
4 nov. 2021 04:42:43 UTC,16522809282,Commande,408-1751710-6701927,5xpp_Code:3006_snuffer-star-shape,ARSUK Bougie extincteur Ensemble extincteur en Laiton Massif Nickel en Bois Bougie Couvercle Outil pour éteindre en Toute sécurité (Forme d'étoile,1,amazon.fr,Amazon,Lyon,,69005,MarketplaceFacilitator,8.32,1.67,0,0,0,0,0,0,-1.67,-1.54,-4.07,0,0,2.71
4 nov. 2021 05:03:30 UTC,16522809282,Commande,408-3140572-1842735,FBA_5xpp_Blue-200PCS _(1KG),ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration 200pcs (1kg) (Bleu),1,amazon.fr,Amazon,la chapelle st mesmin,,45380,MarketplaceFacilitator,10.29,2.06,0,0,0,0,0,0,-2.06,-1.91,-5.85,0,0,2.53
4 nov. 2021 05:06:18 UTC,16522809282,Commande,405-8200025-7693954,7xPP_Coloured_Marbel_200pc,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,Alencon,,61000,MarketplaceFacilitator,11.36,2.27,0,0,0,0,0,0,-2.27,-2.11,-5.85,0,0,3.4
4 nov. 2021 06:11:10 UTC,16522809282,Commande,404-1257558-4197110,FBA3xpp_500gm/packof1_Black_pebble,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,2,amazon.fr,Amazon,Nanteuil les Meaux,,77100,MarketplaceFacilitator,17.4,3.48,0,0,0,0,0,0,-3.48,-3.22,-8.16,0,0,6.02
4 nov. 2021 07:37:24 UTC,16522809282,Commande,405-6858503-8142768,B6xPP_code:ARS-GD004_4_Pair_Rack_Round,ARSUK Welly étagère à Chaussures pour Jardin. Porte-Bottes Fonte Stockage Extérieur (4 Paire Botte Râtelier),1,amazon.fr,Amazon,Thue Et Mue,Putot En Bessin,14740,,32.49,0,0,0,0,0,0,0,0,-5.02,-12.52,0,0,14.95
4 nov. 2021 07:48:18 UTC,16522809282,Commande,408-0031145-3053910,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Étui à Fusil pour Fusil/Arme à feu/Arme/Pistolet Tactique BB transportant Un étui Rigide Cartouche Carry Slip/Case avec Doublure en Mousse (,1,amazon.fr,Amazon,Marseille,,13007,MarketplaceFacilitator,17.08,3.42,0,0,0,0,0,0,-3.42,-3.17,-5.62,0,0,8.29
4 nov. 2021 08:36:46 UTC,16522809282,Commande,407-2920528-7610766,FBA-5xpp_Code:8049_Wooden_Handle,ARSUK Bougie extincteur Ensemble extincteur en Laiton Massif Nickel en Bois Bougie Couvercle Outil pour éteindre en Toute sécurité (Poignée_Laiton,1,amazon.fr,Amazon,DOUZAT,,16290,MarketplaceFacilitator,9.87,1.98,0,0,0,0,0,0,-1.98,-1.83,-4.07,0,0,3.97
4 nov. 2021 08:37:58 UTC,16522809282,Commande,406-5144043-5349927,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Saint-Evarzec,,29170,MarketplaceFacilitator,13.57,2.72,0,0,0,0,0,0,-2.72,-2.52,-5.62,0,0,5.43
4 nov. 2021 08:47:31 UTC,16522809282,Commande,403-9236691-1485910,FBA_27W_Replacement_Bulb_Expp,ARSUK 27W Ampoule Fluorescente de Rechange (6500 K) 4-pin. pour à lumière du jour Lampe de Bureau. de Lecture,1,amazon.fr,Amazon,LA GRANDE MOTTE,,34280,MarketplaceFacilitator,13.32,2.67,4.16,0.83,0,0,-4.16,-0.83,-2.67,-2.47,-4.07,0,0,6.78
4 nov. 2021 09:48:35 UTC,16522809282,Commande,405-7237177-0169126,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK balai vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de cuisine 600 ml Micro Fibre,1,amazon.fr,Amazon,Alost,Belgique,9300,MarketplaceFacilitator,14.24,2.99,0,0,0,0,0,0,-2.99,-2.66,-5.85,0,0,5.73
4 nov. 2021 10:37:13 UTC,16522809282,Commande,406-6740051-5428321,FBA_Ex79_ARS04MX_Mix_pebbles_(1kg),ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (2,1,amazon.fr,Amazon,LE BOURGET,,93350,MarketplaceFacilitator,9.19,1.84,0,0,0,0,0,0,-1.84,-1.7,-5.85,0,0,1.64
4 nov. 2021 10:41:12 UTC,16522809282,Commande,405-3278889-6021110,FBA-B0xpp_Code:80042_5inch_shipbell,"ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre (5"" Laiton Mas",1,amazon.fr,Amazon,Tassin la Demi Lune,,69160,MarketplaceFacilitator,26.66,5.33,0,0,0,0,0,0,-5.33,-4.94,-5.85,0,0,15.87
4 nov. 2021 10:45:00 UTC,16522809282,Commande,405-9210407-5944357,Fba_6x99_MixPebbles-PACKof2,ARSUK 1kg de Billes Plates Couleurs mélangées. Verre. 17-20 mm,2,amazon.fr,Amazon,CUZION,,36190,MarketplaceFacilitator,21.04,4.22,0,0,0,0,0,0,-4.22,-3.9,-11.7,0,0,5.44
4 nov. 2021 10:46:51 UTC,16522809282,Commande,407-4983539-0117919,FBA-6x49_ClearPebbles:ARS04TP-2xpacks,ARSUK Lot de 1 kg de galets ronds pour décoration de table. claire,1,amazon.fr,Amazon,Jemappes,,7012,MarketplaceFacilitator,9.52,2,2.47,0.52,0,0,0,0,-2.52,-1.78,-8.34,0,0,1.87
4 nov. 2021 11:16:19 UTC,16522809282,Commande,402-3958381-9996338,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,FOSSES,,95470,MarketplaceFacilitator,9.16,1.83,0,0,0,0,0,0,-1.83,-1.7,-4.07,0,0,3.39
4 nov. 2021 11:40:31 UTC,16522809282,Commande,406-5956187-5209932,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,TOULON,,83200,MarketplaceFacilitator,11.17,2.23,0,0,0,0,0,0,-2.23,-1.79,-5.62,0,0,3.76
4 nov. 2021 11:43:04 UTC,16522809282,Commande,407-1311644-0456316,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,Aliment de bébé Boîtes de Congélation. Pots de congélation pour Bébé Le repas. Bacs gerbables 100% sans BPA Passe au lave-vaisselle. au micro-o,1,amazon.fr,Amazon,til chatel,,21120,MarketplaceFacilitator,14.24,2.85,0.52,0.1,0,0,-0.52,-0.1,-2.85,-2.64,-5.62,0,0,5.98
4 nov. 2021 11:56:27 UTC,16522809282,Commande,408-1322570-7557968,B6xPP_code:ARS-GD004_4_Pair_Rack_Round,ARSUK Welly étagère à Chaussures pour Jardin. Porte-Bottes Fonte Stockage Extérieur (4 Paire Botte Râtelier),1,amazon.fr,Amazon,Valencay,,36600,MarketplaceFacilitator,32.49,6.5,0,0,0,0,0,0,-6.5,-6.02,-12.52,0,0,13.95
4 nov. 2021 11:59:37 UTC,16522809282,Commande,405-6695631-8198735,Fba_6x99_MixPebbles-PACKof2,ARSUK 1kg de Billes Plates Couleurs mélangées. Verre. 17-20 mm,1,amazon.fr,Amazon,saint martin d'uriage,,38410,MarketplaceFacilitator,10.52,2.11,0,0,0,0,0,0,-2.11,-1.95,-5.85,0,0,2.72
